loading_id,execution_id,trip_plan_id,trip_no,tanker_number,seq_no,bmcu_code,bmcu_name,milk_date,shift,qty_litres,qty_kgs,fat_pct,snf_pct,kg_fat,kg_snf,description,chamber,rmrd_qty,is_deleted
6256,1598,2516,3,AP03TF2538,5,3609,Kurabala Kota,2026-08-07,,6740.00,6932.0900,3.800,8.030,263.4194,556.6468,RMRD,"FC,MC",0.00,f
6257,1598,2516,3,AP03TF2538,6,3613,P T M,2026-08-07,,2846.00,2927.1110,4.000,8.200,117.0844,240.0231,RMRD,BC,0.00,f
6258,1599,2517,4,AP02TC1483,1,3807,Lakkireddipalli,2026-08-07,,10060.50,10347.2243,3.980,8.090,411.8195,837.0904,RMRD,"FC,MC,BC",0.00,f
6400,1599,2517,4,AP02TC1483,2,3807,Lakkireddipalli,2026-08-07,,1157.80,1190.7973,7.620,8.910,90.7388,106.1000,RMRD,"FC,MC,BC",0.00,f
6259,1600,2518,5,AP03TJ0033,1,3621,Regallu,2026-08-07,,2906.00,2988.8210,4.000,8.080,119.5528,241.4967,RMRD,FC,0.00,f
6260,1600,2518,5,AP03TJ0033,2,3618,Gadi,2026-08-07,,2995.00,3080.3575,4.000,8.080,123.2143,248.8929,RMRD,BC,0.00,f
6261,1600,2518,5,AP03TJ0033,3,3617,Kalakada,2026-08-07,,3249.00,3341.5965,3.900,8.070,130.3223,269.6668,RMRD,BC,0.00,f
6262,1600,2518,5,AP03TJ0033,4,3619,Garnimitta,2026-08-07,,2351.00,2418.0035,3.900,8.190,94.3021,198.0345,RMRD,BC,0.00,f
6263,1600,2518,5,AP03TJ0033,5,3622,Gyarampalli,2026-08-07,,3194.00,3285.0290,4.000,8.200,131.4012,269.3724,RMRD,BC,0.00,f
6264,1600,2518,5,AP03TJ0033,6,3620,Piler,2026-08-07,,6159.00,6334.5315,3.800,8.160,240.7122,516.8978,RMRD,FC,0.00,f
6265,1601,2519,6,AP03TJ0088,1,3623,Yallam Palli,2026-08-07,,1952.00,2007.6320,3.800,8.160,76.2900,163.8228,RMRD,BC,0.00,f
6266,1601,2519,6,AP03TJ0088,2,3637,Nimmanna Palli,2026-08-07,,4092.00,4208.6220,3.900,8.180,164.1363,344.2653,RMRD,FC,0.00,f
6267,1601,2519,6,AP03TJ0088,3,3601,Chinthaparthi,2026-08-07,,4334.00,4457.5190,3.900,8.050,173.8432,358.8303,RMRD,"MC,BC",0.00,f
6268,1601,2519,6,AP03TJ0088,4,3607,Manchuru,2026-08-07,,2250.00,2314.1250,4.000,8.200,92.5650,189.7582,RMRD,FC,0.00,f
6269,1601,2519,6,AP03TJ0088,5,3616,Kalikiri,2026-08-07,,6867.00,7062.7095,3.800,8.160,268.3830,576.3171,RMRD,MC,0.00,f
6270,1601,2519,6,AP03TJ0088,6,3603,Vayalpadu,2026-08-07,,3110.00,3198.6350,4.000,8.200,127.9454,262.2881,RMRD,BC,0.00,f
6271,1602,2520,7,AP39TB8024,1,3628,Diguva Thotluvari Palli,2026-08-07,,3934.40,4046.5304,3.800,8.160,153.7682,330.1969,RMRD,FC,0.00,f
6272,1602,2520,7,AP39TB8024,2,3624,Thamballapalle,2026-08-07,,5218.00,5366.7130,4.000,8.130,214.6685,436.3138,RMRD,BC,0.00,f
6273,1602,2520,7,AP39TB8024,3,3627,Mudivedu,2026-08-07,,4332.00,4455.4620,3.900,8.180,173.7630,364.4568,RMRD,FC,0.00,f
6274,1602,2520,7,AP39TB8024,4,3625,Reddi Kota,2026-08-07,,3830.00,3939.1550,3.700,8.140,145.7487,320.6472,RMRD,BC,0.00,f
6275,1603,2521,8,AP03TE9599,1,3211,Kondakinda Pali,2026-08-07,,5179.00,5326.6015,4.000,8.200,213.0641,436.7813,RMRD,"MC,BC",0.00,f
6276,1603,2521,8,AP03TE9599,2,3209,Kothapallimitta,2026-08-07,,3532.00,3632.6620,4.000,8.200,145.3065,297.8783,RMRD,FC,0.00,f
6281,1605,2522,9,TN28BF6792,1,3004,Y S Gate,2026-08-07,,3610.00,3712.8850,4.000,8.330,148.5154,309.2833,RMRD,BC,0.00,f
6282,1605,2522,9,TN28BF6792,2,3217,K Patnam,2026-08-07,,2711.00,2788.2635,4.100,8.350,114.3188,232.8200,RMRD,BC,0.00,f
6283,1605,2522,9,TN28BF6792,3,3425,Gajulapalli,2026-08-07,,2842.80,2923.8198,3.800,8.160,111.1052,238.5837,RMRD,FC,0.00,f
6284,1605,2522,9,TN28BF6792,4,3427,Perumala Palli,2026-08-07,,1214.00,1248.5990,4.300,8.390,53.6898,104.7575,RMRD,BC,0.00,f
6285,1605,2522,9,TN28BF6792,5,3430,Mogili,2026-08-07,,1466.00,1507.7810,4.000,8.200,60.3112,123.6380,RMRD,FC,0.00,f
6286,1605,2522,9,TN28BF6792,6,3439,KG Sathram,2026-08-07,,8175.40,8408.3989,4.000,8.200,336.3360,689.4887,RMRD,"FC,BC",0.00,f
6294,1608,2523,10,AP16TH5494,1,3221,Bomma Samudram,2026-08-07,,3189.00,3279.8865,4.000,8.200,131.1955,268.9507,RMRD,BC,0.00,f
6287,1606,2553,10,SALE TANKER,1,3446,Nulukunta Cross,2026-08-07,,6461.80,6645.9613,4.000,8.330,265.8385,553.6086,RMRD,"FC,BC",0.00,f
6288,1606,2553,10,SALE TANKER,2,3417,Avulanatham CC,2026-08-07,,8400.50,8639.9143,3.900,8.300,336.9567,717.1129,Balance Milk,FC,0.00,f
6295,1608,2523,10,AP16TH5494,2,3432,Madetipalli,2026-08-07,,10751.00,11057.4035,3.900,8.180,431.2387,904.4956,RMRD,"FC,BC",0.00,f
6296,1608,2523,10,AP16TH5494,3,3118,Gollamangalam,2026-08-07,,5845.00,6011.5825,4.300,8.390,258.4980,504.3718,RMRD,"FC,BC",0.00,f
6277,1604,2524,11,TN34AC5878,1,3010,Yerpedu,2026-08-07,,3289.00,3382.7365,4.100,8.340,138.6922,282.1202,RMRD,BC,0.00,f
6278,1604,2524,11,TN34AC5878,2,3702,Venkatagiri,2026-08-07,,1125.00,1157.0625,7.700,8.970,89.0938,103.7885,RMRD,FC,0.00,f
6279,1604,2524,11,TN34AC5878,3,3704,Dakilli,2026-08-07,,875.20,900.1432,7.700,8.720,69.3110,78.4925,RMRD,FC,0.00,f
6280,1604,2524,11,TN34AC5878,4,3708,Pokurupalli,2026-08-07,,1033.00,1062.4405,7.500,8.680,79.6830,92.2198,RMRD,FC,0.00,f
6535,1604,2524,11,TN34AC5878,5,3010,Yerpedu,2026-08-07,,252.00,259.1820,7.500,9.180,19.4387,23.7929,RMRD,FC,0.00,f
6289,1607,2525,12,TN28BB2353,1,3418,Nadimur,2026-08-07,,4049.00,4164.3965,3.900,8.180,162.4115,340.6476,RMRD,"FC,BC",0.00,f
6290,1607,2525,12,TN28BB2353,2,3409,Shanthi Puram,2026-08-07,,4941.80,5082.6413,3.900,8.180,198.2230,415.7601,RMRD,BC,0.00,f
6291,1607,2525,12,TN28BB2353,3,3408,Ramakuppam BMCU,2026-08-07,,5282.00,5432.5370,3.900,8.180,211.8689,444.3815,RMRD,FC,0.00,f
6292,1607,2525,12,TN28BB2353,4,3413,Pedduru,2026-08-07,,4689.30,4822.9451,3.900,8.180,188.0949,394.5169,RMRD,BC,0.00,f
6293,1607,2525,12,TN28BB2353,5,3437,Kuppiganipalli,2026-08-07,,1005.00,1033.6425,3.800,8.160,39.2784,84.3452,RMRD,FC,0.00,f
6297,1609,2526,13,TN28AQ5726,1,3404,Peddapanjani,2026-08-07,,2349.80,2416.7693,3.700,8.140,89.4205,196.7250,RMRD,MC,0.00,f
6298,1609,2526,13,TN28AQ5726,2,3420,Chandramakula Palli,2026-08-07,,2439.00,2508.5115,3.700,8.140,92.8149,204.1928,RMRD,FC,0.00,f
6299,1609,2526,13,TN28AQ5726,3,3644,Penchupadu,2026-08-07,,6120.00,6294.4200,4.000,8.260,251.7768,519.9191,RMRD,"FC,BC",0.00,f
6300,1609,2526,13,TN28AQ5726,4,3442,Ramasamudhram CC,2026-08-07,,3904.00,4015.2640,3.900,8.180,156.5953,328.4486,RMRD,BC,0.00,f
6301,1609,2526,13,TN28AQ5726,5,3419,Punganur,2026-08-07,,5292.30,5443.1306,3.700,8.140,201.3958,443.0708,RMRD,"FC,MC",0.00,f
6302,1610,2527,14,TN86A9787,1,3116,LN Puram,2026-08-07,,712.00,732.2920,4.300,8.470,31.4886,62.0251,Balance Milk,BC,0.00,f
6303,1610,2527,14,TN86A9787,2,3116,LN Puram,2026-08-07,,5776.00,5940.6160,4.300,8.470,255.4465,503.1702,RMRD,BC,0.00,f
6304,1610,2527,14,TN86A9787,3,3107,Devanur,2026-08-07,,7017.00,7216.9845,4.100,8.590,295.8964,619.9390,RMRD,FC,0.00,f
6305,1610,2527,14,TN86A9787,4,3106,Vandavasi,2026-08-07,,7578.00,7793.9730,4.100,8.400,319.5529,654.6937,RMRD,"FC,BC",0.00,f
6306,1611,2528,15,AP39UE0787,1,3109,Mandakolathur,2026-08-07,,16885.10,17366.3254,4.200,8.490,729.3857,1474.4010,RMRD,"FC,BC",0.00,f
6307,1611,2528,15,AP39UE0787,2,3117,Aavalurpet,2026-08-07,,2290.00,2355.2650,4.100,8.470,96.5659,199.4909,RMRD,"FC,MC",0.00,f
6308,1612,2529,16,TN52P3684,1,3104,Karapattu,2026-08-07,,20056.00,20627.5960,4.100,8.470,845.7314,1747.1574,RMRD,"FC,BC",0.00,f
6234,1593,2530,17,TN24BC6019,1,3103,Konaluru,2026-08-07,,17925.00,18435.8625,4.200,8.490,774.3062,1565.2047,RMRD,"FC,BC",0.00,f
6236,1593,2530,17,TN24BC6019,2,3117,Aavalurpet,2026-08-07,,5453.40,5608.8219,4.100,8.470,229.9617,475.0672,RMRD,"FC,BC",0.00,f
6235,1593,2530,17,TN24BC6019,2,3105,Vanapuram,2026-08-07,,,,,,,,RMRD,,0.00,t
6232,1592,2531,18,TN86B1591,1,3110,Kankanur,2026-08-07,,11989.00,12330.6865,4.000,8.080,493.2275,996.3195,RMRD,"FC,BC",0.00,f
6233,1592,2531,18,TN86B1591,2,3119,K Echambadi,2026-08-07,,8952.90,9208.0576,4.200,8.070,386.7384,743.0903,RMRD,"FC,BC",0.00,f
6237,1594,2532,19,AP03TC7799,1,3112,Harur,2026-08-07,,10395.50,10691.7718,4.100,8.090,438.3626,864.9643,RMRD,"FC,BC",0.00,f
6238,1594,2532,19,AP03TC7799,2,3123,Alamelupuram,2026-08-07,,6448.90,6632.6936,4.100,8.050,271.9404,533.9318,RMRD,"FC,BC",0.00,f
6239,1595,2533,20,TN24AR2944,1,3114,Rayakottai,2026-08-07,,3389.00,3485.5865,4.000,7.910,139.4235,275.7099,RMRD,BC,0.00,f
6240,1595,2533,20,TN24AR2944,2,3108,Sankaranarayanapuram(SN Puram),2026-08-07,,7775.00,7996.5875,3.800,7.750,303.8703,619.7355,RMRD,"FC,BC",0.00,f
6241,1595,2533,20,TN24AR2944,3,3113,CR Palyam,2026-08-07,,6596.00,6783.9860,3.900,7.890,264.5755,535.2565,RMRD,"FC,BC",0.00,f
6309,1613,2535,22,AP39TD1229,1,3416,7th Mile CC,2026-08-07,,24400.00,25095.4000,4.000,8.200,1003.8160,2057.8228,RMRD,"FC,BC",0.00,f
6310,1613,2535,22,AP39TD1229,2,3435,Settipalli,2026-08-07,,5394.30,5548.0376,3.900,8.180,216.3735,453.8295,RMRD,"FC,BC",0.00,f
6311,1613,2535,22,AP39TD1229,3,3435,Settipalli,2026-08-07,,,,,,,,Balance Milk,,0.00,t
6312,1614,2536,23,TN30CL2599,1,3438,Kuppam Rural CC,2026-08-07,,27901.00,28696.1785,3.900,8.180,1119.1510,2347.3474,RMRD,"FC,BC",0.00,f
6343,1625,2537,24,RJ32GB7005,1,3441,Ramakuppam CC,2026-08-07,,8660.00,8906.8100,4.000,8.200,356.2724,730.3584,RMRD,BC,0.00,f
6344,1625,2537,24,RJ32GB7005,2,3436,VK Patrapalli CC,2026-08-07,,7108.00,7310.5780,4.000,8.200,292.4231,599.4674,RMRD,FC,0.00,f
6345,1625,2537,24,RJ32GB7005,3,3440,Kondahalli CC,2026-08-07,,3407.00,3504.0995,4.100,8.220,143.6681,288.0370,RMRD,FC,0.00,f
6346,1625,2537,24,RJ32GB7005,4,3407,V Kota,2026-08-07,,4410.00,4535.6850,4.000,8.200,181.4274,371.9262,RMRD,BC,0.00,f
6347,1625,2537,24,RJ32GB7005,5,3402,Baireddipalle,2026-08-07,,4338.00,4461.6330,3.900,8.180,174.0037,364.9616,RMRD,"FC,BC",0.00,f
6336,1623,2538,25,AP26TF3569,1,3434,N Vaddanahalli CC,2026-08-07,,5371.70,5524.7934,4.000,8.200,220.9917,453.0331,RMRD,FC,0.00,f
6337,1623,2538,25,AP26TF3569,2,3443,Lakkanapalli CC,2026-08-07,,5025.00,5168.2125,4.100,8.220,211.8967,424.8271,RMRD,BC,0.00,f
6338,1623,2538,25,AP26TF3569,3,3405,Pathikonda,2026-08-07,,5066.00,5210.3810,3.800,8.160,197.9945,425.1671,RMRD,BC,0.00,f
6339,1623,2538,25,AP26TF3569,4,3406,Palamaner CC,2026-08-07,,14566.00,14981.1310,4.000,8.200,599.2452,1228.4527,RMRD,"FC,BC",0.00,f
6096,1556,2539,26,TN24BD4749,1,3641,Thurakapalli CC,2026-08-07,,12205.00,12552.8425,3.700,8.140,464.4552,1021.8014,RMRD,"FC,BC",0.00,f
6097,1556,2539,26,TN24BD4749,2,3651,CTM CC,2026-08-07,,11996.00,12337.8860,3.900,8.050,481.1776,993.1998,RMRD,"FC,BC",0.00,f
6313,1615,2540,27,AP39UX5014,1,3629,Kadiri Talapula CC,2026-08-07,,13076.00,13448.6660,4.100,8.220,551.3953,1105.4803,RMRD,"FC,BC",0.00,f
6314,1615,2540,27,AP39UX5014,2,3809,Diguva Kancharla Palli,2026-08-07,,4678.00,4811.3230,4.000,8.080,192.4529,388.7549,RMRD,FC,0.00,f
6315,1615,2540,27,AP39UX5014,3,3632,Gandlapenta CC,2026-08-07,,8755.80,9005.3403,4.100,8.220,369.2190,740.2390,RMRD,"FC,BC",0.00,f
6340,1624,2541,28,TN76AL9919,1,3642,Kokkanti Cross CC,2026-08-07,,7918.00,8143.6630,4.200,8.240,342.0338,671.0378,RMRD,BC,0.00,f
6341,1624,2541,28,TN76AL9919,2,3633,Nallamada CC,2026-08-07,,6850.00,7045.2250,4.200,8.240,295.8995,580.5265,RMRD,FC,0.00,f
6342,1624,2541,28,TN76AL9919,3,3655,Rallananthapur CC,2026-08-07,,4130.00,4247.7050,4.400,8.410,186.8990,357.2320,RMRD,"FC,BC",0.00,f
6316,1616,2542,29,AP39TF3392,1,3652,Lepakshi CC,2026-08-07,,9266.00,9530.0810,4.100,8.220,390.7333,783.3727,RMRD,"FC,BC",0.00,f
6317,1616,2542,29,AP39TF3392,2,3645,Manesamudram,2026-08-07,,6277.40,6456.3059,4.000,8.200,258.2522,529.4171,RMRD,FC,0.00,f
6318,1616,2542,29,AP39TF3392,3,3654,Madakasira CC,2026-08-07,,14097.00,14498.7645,4.500,8.430,652.4444,1222.2458,RMRD,"FC,BC",0.00,f
6348,1626,2543,30,AP39WH0612,1,3631,Gorantla CC,2026-08-07,,15526.20,15968.6967,4.100,8.220,654.7166,1312.6269,RMRD,"FC,BC",0.00,f
6349,1626,2543,30,AP39WH0612,2,3634,Kotha Cheruvu CC,2026-08-07,,7630.00,7847.4550,4.200,8.240,329.5931,646.6303,RMRD,"FC,BC,MC",0.00,f
6212,1585,2544,31,AP03TE6660,1,3901,Gowraram ,2026-08-07,,2250.00,2314.1250,4.600,8.330,106.4497,192.7666,RMRD,BC,0.00,f
6350,1627,2545,32,TS07UL3304,1,3902,Kalwakurthy,2026-08-07,,5570.00,5728.7450,4.400,8.410,252.0648,481.7875,RMRD,"FC,BC",0.00,f
6351,1627,2545,32,TS07UL3304,2,3903,Thalakondapalli,2026-08-07,,4128.00,4245.6480,4.400,8.280,186.8085,351.5397,RMRD,BC,0.00,f
6352,1627,2545,32,TS07UL3304,3,3904,Kandukuru,2026-08-07,,3552.00,3653.2320,4.300,8.390,157.0890,306.5062,RMRD,FC,0.00,f
6353,1628,2546,33,TN13H2455,1,3207,Karvetinagaram,2026-08-07,,3153.00,3242.8605,4.000,8.200,129.7144,265.9146,RMRD,BC,0.00,f
6354,1628,2546,33,TN13H2455,2,3213,Narayanavanam,2026-08-07,,2152.00,2213.3320,4.100,8.100,90.7466,179.2799,RMRD,FC,0.00,f
6355,1628,2546,33,TN13H2455,3,3015,Pichatur,2026-08-07,,1994.00,2050.8290,4.200,8.240,86.1348,168.9883,RMRD,FC,0.00,f
6356,1628,2546,33,TN13H2455,4,3019,Pannuru,2026-08-07,,1925.00,1979.8625,3.900,8.050,77.2146,159.3789,RMRD,FC,0.00,f
6357,1628,2546,33,TN13H2455,5,3212,M.Kothuru,2026-08-07,,3908.70,4020.0980,3.900,8.180,156.7838,328.8440,RMRD,FC,0.00,f
6358,1628,2546,33,TN13H2455,6,3022,Vedurukuppam,2026-08-07,,3135.00,3224.3475,3.900,8.180,125.7496,263.7516,RMRD,BC,0.00,f
6359,1628,2546,33,TN13H2455,7,3208,S R Puram,2026-08-07,,3163.00,3253.1455,3.900,8.180,126.8727,266.1073,RMRD,BC,0.00,f
6201,1583,2547,34,TN25BB1990,1,3701,Pellakuru,2026-08-07,,508.00,522.4780,4.200,8.360,21.9441,43.6792,RMRD,BC,0.00,f
6202,1583,2547,34,TN25BB1990,2,3014,Thottambedu,2026-08-07,,324.10,333.3369,8.000,9.160,26.6669,30.5337,RMRD,FC,0.00,f
6203,1583,2547,34,TN25BB1990,3,3013,B N Khandriga,2026-08-07,,2643.00,2718.3255,5.300,8.720,144.0713,237.0380,RMRD,FC,0.00,f
6204,1583,2547,34,TN25BB1990,4,3011,Varadaiahpalem,2026-08-07,,1200.00,1234.2000,6.100,8.760,75.2862,108.1159,RMRD,"FC,MC",0.00,f
6205,1583,2547,34,TN25BB1990,5,3018,Satyavedu,2026-08-07,,,,,,,,RMRD,,0.00,t
6206,1583,2547,34,TN25BB1990,6,3016,Nagalapuram,2026-08-07,,1717.00,1765.9345,4.600,8.320,81.2330,146.9258,RMRD,BC,0.00,f
6207,1583,2547,34,TN25BB1990,7,3017,K V B Puram,2026-08-07,,4024.00,4138.6840,3.900,8.200,161.4087,339.3721,RMRD,"MC,BC",0.00,f
6379,1583,2547,34,TN25BB1990,8,3701,Pellakuru,2026-08-07,,1162.00,1195.1170,7.200,8.970,86.0484,107.2020,RMRD,FC,0.00,f
6380,1583,2547,34,TN25BB1990,9,3014,Thottambedu,2026-08-07,,1761.94,1812.1553,4.300,8.260,77.9227,149.6840,RMRD,BC,0.00,f
6381,1583,2547,34,TN25BB1990,10,3017,K V B Puram,2026-08-07,,543.00,558.4755,6.800,8.910,37.9763,49.7602,RMRD,MC,0.00,f
6319,1617,2548,35,TN863039,1,3224,Palasamudram,2026-08-07,,7054.00,7255.0390,4.100,8.220,297.4566,596.3642,RMRD,"FC,MC",0.00,f
6320,1617,2548,35,TN863039,2,3223,Thugundram,2026-08-07,,4866.00,5004.6810,4.000,8.320,200.1872,416.3895,RMRD,"FC,BC",0.00,f
6321,1617,2548,35,TN863039,3,3222,G D Nellore,2026-08-07,,7638.00,7855.6830,4.000,8.200,314.2273,644.1660,RMRD,"BC,MC",0.00,f
6322,1618,2549,36,AP03TE5888,1,3205,C.G.Gallu,2026-08-07,,1629.20,1675.6322,3.900,8.180,65.3497,137.0667,Balance Milk,BC,0.00,f
6323,1618,2549,36,AP03TE5888,2,3205,C.G.Gallu,2026-08-07,,1953.00,2008.6605,3.900,8.180,78.3378,164.3084,RMRD,BC,0.00,f
6324,1618,2549,36,AP03TE5888,3,3202,Y V Pallm,2026-08-07,,8546.00,8789.5610,3.700,8.140,325.2138,715.4703,RMRD,"FC,BC",0.00,f
6325,1618,2549,36,AP03TE5888,4,3228,Udaymanikyam CC,2026-08-07,,8633.00,8879.0405,3.800,8.030,337.4035,712.9870,RMRD,FC,0.00,f
6387,1618,2549,36,AP03TE5888,5,3206,Bodevandlapalli,2026-08-07,,1361.00,1399.7885,3.700,8.010,51.7922,112.1231,RMRD,FC,0.00,f
6326,1619,2550,37,AP39WB9499,1,3414,Gudupalli,2026-08-07,,9218.00,9480.7130,3.900,8.300,369.7478,786.8992,RMRD,FC,0.00,f
6327,1619,2550,37,AP39WB9499,2,3415,Kuppam BMCU,2026-08-07,,5894.00,6061.9790,3.900,8.300,236.4172,503.1443,RMRD,"FC,BC",0.00,f
6328,1619,2550,37,AP39WB9499,3,3435,Settipalli,2026-08-07,,3749.00,3855.8465,3.800,8.220,146.5222,316.9506,RMRD,"FC,BC",0.00,f
6405,1619,2550,37,AP39WB9499,4,3418,Nadimur,2026-08-07,,3665.20,3769.6582,3.800,8.280,143.2470,312.1277,RMRD,BC,0.00,f
6360,1629,2551,38,TN36AU2208,1,3219,Reddigunta,2026-08-07,,4849.00,4987.1965,4.000,8.200,199.4879,408.9501,RMRD,FC,0.00,f
6361,1629,2551,38,TN36AU2208,2,3215,Yadamari,2026-08-07,,8913.36,9167.3908,4.000,8.320,366.6956,762.7269,RMRD,BC,0.00,f
6362,1629,2551,38,TN36AU2208,3,3429,G.K.Manchi,2026-08-07,,2078.00,2137.2230,4.100,8.350,87.6261,178.4581,RMRD,"FC,BC",0.00,f
6363,1629,2551,38,TN36AU2208,4,3023,Rangampeta Cross,2026-08-07,,2155.00,2216.4175,4.200,8.370,93.0895,185.5141,RMRD,FC,0.00,f
6364,1629,2551,38,TN36AU2208,5,3439,KG Sathram,2026-08-07,,1144.00,1176.6040,4.000,8.200,47.0642,96.4815,Balance Milk,FC,0.00,f
6335,1622,2552,39,SALE TANKER,1,3417,Avulanatham CC,2026-08-07,,16406.10,16873.6739,3.800,8.280,641.1996,1397.1402,RMRD,"FC,BC",0.00,f
6391,1622,2552,39,SALE TANKER,2,3446,Nulukunta Cross,2026-08-07,,6144.70,6319.8240,3.900,8.300,246.4731,524.5454,RMRD,FC,0.00,f
6164,1574,2554,40,SALE TANKER,1,3417,Avulanatham CC,2026-08-07,,11104.80,11421.2868,3.900,8.430,445.4302,962.8145,RMRD,"FC,BC",0.00,f
6165,1574,2554,40,SALE TANKER,2,3446,Nulukunta Cross,2026-08-06,,3833.00,3942.2405,4.000,8.330,157.6896,328.3886,RMRD,"FC,BC",0.00,f
6329,1620,2555,41,AP03TE9069,1,3002,Pakala,2026-08-07,,2321.00,2387.1485,4.100,8.350,97.8731,199.3269,RMRD,BC,0.00,f
6398,1620,2555,41,AP03TE9069,2,3003,Damalacheruvu,2026-08-07,,2168.00,2229.7880,3.900,8.400,86.9617,187.3022,RMRD,MC,0.00,f
6330,1621,2556,42,TN52H5484,1,3001,Penumuru,2026-08-07,,4423.00,4549.0555,4.100,8.340,186.5113,379.3912,RMRD,BC,0.00,f
6331,1621,2556,42,TN52H5484,2,3006,Polireddipalli,2026-08-07,,3243.00,3335.4255,4.000,8.320,133.4170,277.5074,RMRD,FC,0.00,f
6332,1621,2556,42,TN52H5484,3,3007,Polakala,2026-08-07,,2227.00,2290.4695,4.100,8.350,93.9092,191.2542,RMRD,FC,0.00,f
6333,1621,2556,42,TN52H5484,4,3003,Damalacheruvu,2026-08-07,,1557.00,1601.3745,4.100,8.350,65.6564,133.7148,RMRD,FC,0.00,f
6334,1621,2556,42,TN52H5484,5,3005,Komireddygari Palli,2026-08-07,,5954.00,6123.6890,4.100,8.220,251.0712,503.3672,RMRD,BC,0.00,f
6365,1630,2557,43,AP03TE6599,1,3206,Bodevandlapalli,2026-08-07,,1261.70,1297.6585,3.700,8.010,48.0134,103.9424,RMRD,MC,0.00,f
6366,1630,2557,43,AP03TE6599,2,3206,Bodevandlapalli,2026-08-07,,2512.00,2583.5920,3.700,8.010,95.5929,206.9457,Balance Milk,MC,0.00,f
6367,1630,2557,43,AP03TE6599,3,3227,Pincha,2026-08-07,,4223.00,4343.3555,3.700,7.990,160.7042,347.0341,RMRD,FC,0.00,f
6368,1630,2557,43,AP03TE6599,4,3201,Mellacheruv,2026-08-07,,4459.00,4586.0815,3.800,8.010,174.2711,367.3451,RMRD,"MC,BC",0.00,f
6369,1630,2557,43,AP03TE6599,5,3203,Talapula(Piler),2026-08-07,,5152.70,5299.5520,3.700,8.010,196.0834,424.4941,RMRD,"FC,MC",0.00,f
6370,1630,2557,43,AP03TE6599,6,3204,Bakarapeta,2026-08-07,,3505.00,3604.8925,3.800,8.160,136.9859,294.1592,RMRD,BC,0.00,f
6388,1634,2601,44,TN24BD4749,1,3651,CTM CC,2026-08-07,,6179.60,6355.7186,4.000,8.000,254.2287,508.4575,RMRD,"FC,BC",0.00,f
6389,1634,2601,44,TN24BD4749,2,3641,Thurakapalli CC,2026-08-07,,12260.20,12609.6157,3.800,8.160,479.1654,1028.9446,RMRD,BC,0.00,f
6390,1634,2601,44,TN24BD4749,3,3651,CTM CC,2026-08-07,,1300.00,1337.0500,4.000,8.080,53.4820,108.0336,RMRD,"FC,BC",0.00,f
6371,1631,2558,45,AP03TE2079,1,3021,Chandragiri CC,2026-08-07,,4840.50,4978.4543,3.900,8.170,194.1597,406.7397,RMRD,BC,0.00,f
6372,1631,2558,45,AP03TE2079,2,3021,Chandragiri CC,2026-08-07,,,,,,,,Balance Milk,,0.00,t
6373,1631,2558,45,AP03TE2079,3,3020,Putturu CC,2026-08-07,,14603.80,15020.0083,4.300,8.390,645.8604,1260.1787,RMRD,"FC,BC",0.00,f
